"","cell_id","next_down","main_riv","length_km","dist_dn_km","dist_up_km","catch_skm","upland_skm","dis_av_cms","ord_stra","ord_clas","ord_flow","x_centroid","y_centroid","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"180",354,61030578.34375,60443230,2.73333333333333,2099.14791666667,78.3645833333333,7.8034375,2196.09375,37.7824583333333,4.23958333333333,3.73958333333333,4.96875,-5250000,-1350000,30.7993954022725,12.9624560276667,67.8380400339762,97.9701731999715,41.2532577514648,22.133663336436,19.1195944150289,29.4791719913483,30.7628939151764,32.1646801630656,29.883416891098,1937.21087646484,376.665323893229,3.05725301802158,84.6802190144857,1013.6965637207,26.3882885773977,249.88541730245,978.219782511393
"181",355,61034685.9817073,60443230,2.6080487804878,1766.18048780488,292.431097560976,7.78463414634146,41728.7006097561,753.88725,4.98780487804878,2.84756097560976,4.36585365853659,-5150000,-1350000,30.7493869463603,12.9643904368083,69.2990252176921,96.5154809951782,40.6909710566203,21.9820789496104,18.7088919480642,29.6122937997182,30.3670523961385,32.1479097207387,29.9775686264038,1972.0816192627,391.207674662272,2.71379694342613,87.1199378967285,1060.02023569743,23.2834194501241,389.390667597453,717.109199206034
"182",356,61030798.1621622,60443230,2.61581081081081,1721.93783783784,145.354054054054,7.87351351351351,3474.98378378378,56.969027027027,4.4054054054054,3.28378378378378,4.83783783783784,-5050000,-1350000,31.1213746070862,13.4137678146362,70.2778043746948,99.4639743169149,41.1011912027995,22.0103363196055,19.0908545653025,30.1437705357869,30.559700568517,32.6151878039042,30.3402517636617,1820.83530171712,353.043629964193,3.66189862291018,86.7190167109172,974.367393493652,25.423478603363,389.412999471029,381.959425290426
"183",362,60986864.6136364,60443230,2.73772727272727,5032.42045454545,75.35,8.88272727272727,1973.92045454545,53.0753181818182,4.29545454545455,2.75,4.84090909090909,-7450000,-1250000,10.6086621761322,13.5659953117371,80.992396291097,74.2565549214681,17.9547057151794,1.19282628595829,16.7618794441223,11.3370593388875,9.44274657567342,11.3241314888,9.524693775177,809.926699829102,164.561075337728,5.25373477606724,83.5264957427978,419.028316752116,24.0399944317838,399.180468241374,24.0817410846551
"184",363,60997619.3755459,60443230,2.09144104803493,4872.44716157205,101.276419213974,5.61515283842795,2746.92270742358,79.1956069868996,4.4585152838428,3.46724890829694,4.75982532751092,-7350000,-1250000,16.6742192268372,13.5098335901896,78.8695348103841,55.4669755299886,24.6000712712606,7.4732939551274,17.1267773628235,16.6984176953634,15.7447883288066,17.3106946309408,16.0033485730489,1047.70853678385,152.582185872396,19.4793704668681,60.7591300964355,440.581801350911,69.4602475484212,297.749071756999,119.607065073649
"185",364,60999479.0819209,60443230,2.40935028248588,4874.31581920904,133.273446327684,5.01378531073446,4842.68079096045,282.709194915254,5.0819209039548,3.1638418079096,4.33050847457627,-7250000,-1250000,28.6377657754081,11.640995325361,79.340334211077,54.029553440639,35.9296242850167,21.2488350459508,14.6807895932879,28.4688634599958,28.5608692169189,29.3527518136161,28.0265754699707,2140.27847726004,311.245093645368,55.7510769980294,51.1850590297154,867.951923479353,201.274855477469,541.289681570871,316.843968854632
"186",365,60998313.8138528,60443230,2.76593073593074,4786.35064935065,498.545887445887,6.49692640692641,73513.4987012987,2343.73256277056,5.46753246753247,1.93939393939394,4.27272727272727,-7150000,-1250000,29.8202519734701,11.1878207206726,75.9371597290039,75.8722162882487,37.0839867909749,22.3518337885539,14.7321530977885,29.7640679041545,29.1771165211995,30.7441265106201,28.8242923736572,1650.33643798828,239.814125569661,43.3823246002197,53.2107349395752,672.940352376302,150.826333618164,395.884709676107,213.827079772949
"187",366,60992623.625,60443230,2.46338235294118,4715.15,72.0257352941177,6.27676470588235,1814.02279411765,58.7575955882353,4.375,2.41176470588235,4.86029411764706,-7050000,-1250000,30.2982435862223,10.9290094693502,71.6345329284668,100.312544504801,38.095077641805,22.8327515920003,15.2623261769613,30.269590250651,28.840149307251,31.5697555541992,28.9872683207194,1509.19085286458,215.47038675944,31.411909421285,55.3348397572835,605.075703938802,121.113364919027,339.466993204753,175.395667012533
"188",367,60995612.021978,60443230,2.74692307692308,4452.71098901099,86.3791208791209,7.29868131868132,1529.82747252747,42.2910659340659,4.21978021978022,3.27472527472527,5,-6950000,-1250000,30.2933420817057,10.9895177523295,68.4913029988607,120.601944732666,38.6598086039225,22.6187580108643,16.04105052948,30.2891203562419,28.6622493743896,31.8369448979696,28.7302574793498,1507.99427083333,213.190914916992,23.0960004170736,56.6289658864339,597.667077636719,108.220259602865,341.831652832031,159.381830851237
"189",368,60994228.3953488,60443230,2.73255813953488,4372.77034883721,211.836046511628,6.84947674418605,6367.51162790698,183.889802325581,4.48255813953488,2.84883720930233,4.48837209302326,-6850000,-1250000,30.3097668965658,11.247217686971,67.6250241597493,128.459127553304,38.8297609965007,22.1929643630981,16.6367959976196,30.5046349843343,28.4984987894694,31.8999081293742,28.5999047597249,1611.59756266276,231.677080790202,22.6174879074097,57.3300004323324,635.843617757161,106.308362325033,364.608355712891,166.800499471029
"190",369,60997622.7070064,60443230,2.95770700636943,4206.40382165605,114.312101910828,8.38019108280255,2346.35286624204,44.9277707006369,4.37579617834395,3.68789808917197,4.92356687898089,-6750000,-1250000,30.2420386178153,11.6357070105416,67.8383505684989,131.929913112095,38.815279170445,21.6598564147949,17.1554227556501,30.7929698944092,28.2831573486328,31.8022318158831,28.4373543330601,1659.33390066964,245.792823573521,21.5124572753906,59.0017050606864,667.281502859933,97.8558661324637,377.850787353516,164.2532169887
"191",370,60994929.6826923,60443230,2.95442307692308,3952.49423076923,274.217307692308,9.21298076923077,6930.10096153846,82.4478846153846,4.54807692307692,3.45192307692308,4.68269230769231,-6650000,-1250000,30.1944455464681,11.6332808812459,67.8586840311686,131.52433497111,38.6478520711263,21.5038902282715,17.1439618428548,30.8917565663656,28.1771129608154,31.6511965433757,28.3337443669637,1656.4536702474,238.682953898112,25.5843030293783,56.2743521372477,664.248909505208,113.423158518473,384.883397420247,167.278625996908
