especie;cenario;mlp;glmnet;brt;consenso
species;presente;0.075;0.05;0;0.041666666666666664
species;presente;0.075;0.075;0;0.049999999999999996
species;presente;0.075;0.125;0;0.06666666666666667
species;presente;0.1;0.125;0;0.075
species;presente;0.1;0.15;0;0.08333333333333333
species;presente;0.1;0.125;0;0.075
species;presente;0.1;0.125;0;0.075
species;presente;0.1;0.125;0;0.075
species;presente;0.075;0.15;0;0.075
species;presente;0.025;0.125;0;0.049999999999999996
species;presente;0.025;0.125;0;0.049999999999999996
species;presente;0.025;0.125;0;0.049999999999999996
species;presente;0.025;0.05;0;0.025000000000000005
species;presente;0.025;0.025;0;0.016666666666666666
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.25;0.95;0;0.39999999999999997
species;presente;0.275;0.95;0;0.4083333333333334
species;presente;0.325;0.95;0;0.425
species;presente;0.4;0.95;0;0.45
species;presente;0.525;0.95;0;0.4916666666666667
species;presente;0.4;0.45;0;0.2833333333333334
species;presente;0.45;0.35;0;0.26666666666666666
species;presente;0.475;0.25;0;0.24166666666666667
species;presente;0.325;0.275;0;0.20000000000000004
species;presente;0.325;0.45;0;0.25833333333333336
species;presente;0.075;0.075;0;0.049999999999999996
species;presente;0.125;0.225;0;0.11666666666666665
species;presente;0.45;0.475;0;0.30833333333333335
species;presente;0.05;0.025;0.05;0.041666666666666664
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0.05;0.05;0;0.03333333333333333
species;presente;0.025;0.05;0;0.025000000000000005
species;presente;0;0.025;0;0.008333333333333333
species;presente;0;0.025;0;0.008333333333333333
species;presente;0;0.025;0;0.008333333333333333
species;presente;0;0.05;0;0.016666666666666666
species;presente;0;0.075;0;0.024999999999999998
species;presente;0;0.1;0;0.03333333333333333
species;presente;0;0.025;0;0.008333333333333333
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0.025;0.025;0;0.016666666666666666
species;presente;0.025;0.075;0;0.03333333333333333
species;presente;0.025;0.125;0;0.049999999999999996
species;presente;0.025;0.15;0;0.05833333333333333
species;presente;0.025;0.125;0;0.049999999999999996
species;presente;0.025;0.075;0;0.03333333333333333
species;presente;0.125;0.05;0;0.05833333333333333
species;presente;0.075;0.05;0;0.041666666666666664
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0.125;0;0.05833333333333333
species;presente;0.075;0.125;0;0.06666666666666667
species;presente;0.025;0.025;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.075;0.025;0;0.03333333333333333
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.075;0.05;0;0.041666666666666664
species;presente;0.075;0.05;0;0.041666666666666664
species;presente;0.075;0.05;0;0.041666666666666664
species;presente;0.075;0.1;0;0.05833333333333333
species;presente;0.075;0.125;0;0.06666666666666667
species;presente;0.1;0.125;0;0.075
species;presente;0.1;0.125;0;0.075
species;presente;0.1;0.125;0;0.075
species;presente;0.1;0.125;0;0.075
species;presente;0.05;0.125;0;0.05833333333333333
species;presente;0.025;0.125;0;0.049999999999999996
species;presente;0.025;0.15;0;0.05833333333333333
species;presente;0.025;0.125;0;0.049999999999999996
species;presente;0.025;0.125;0;0.049999999999999996
species;presente;0.025;0.125;0;0.049999999999999996
species;presente;0.025;0.025;0;0.016666666666666666
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.275;0.95;0;0.4083333333333334
species;presente;0.3;0.95;0;0.4166666666666667
species;presente;0.375;0.95;0;0.44166666666666665
species;presente;0.45;0.95;0;0.4666666666666666
species;presente;0.475;0.95;0;0.4749999999999999
species;presente;0.425;0.25;0;0.225
species;presente;0.35;0.225;0;0.19166666666666665
species;presente;0.35;0.15;0;0.16666666666666666
species;presente;0.325;0.2;0;0.17500000000000002
species;presente;0.225;0.225;0;0.15
species;presente;0.05;0.025;0;0.025000000000000005
species;presente;0.05;0.125;0;0.05833333333333333
species;presente;0.525;0.125;0;0.21666666666666667
species;presente;0;0;0.025;0.008333333333333333
species;presente;0;0.025;0;0.008333333333333333
species;presente;0.025;0.025;0;0.016666666666666666
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0.025;0.075;0;0.03333333333333333
species;presente;0.025;0.075;0;0.03333333333333333
species;presente;0.025;0.075;0;0.03333333333333333
species;presente;0.025;0.05;0;0.025000000000000005
species;presente;0;0.025;0;0.008333333333333333
species;presente;0;0.075;0;0.024999999999999998
species;presente;0;0.1;0;0.03333333333333333
species;presente;0;0.1;0;0.03333333333333333
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0.025;0;0.008333333333333333
species;presente;0.025;0.075;0;0.03333333333333333
species;presente;0.025;0.1;0;0.041666666666666664
species;presente;0.025;0.075;0;0.03333333333333333
species;presente;0.025;0.075;0;0.03333333333333333
species;presente;0.025;0.075;0;0.03333333333333333
species;presente;0.025;0.075;0;0.03333333333333333
species;presente;0.05;0.075;0;0.041666666666666664
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.025;0.025;0;0.016666666666666666
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0.075;0;0.041666666666666664
species;presente;0.075;0.075;0;0.049999999999999996
species;presente;0.05;0.1;0;0.05000000000000001
species;presente;0.1;0.125;0;0.075
species;presente;0.075;0.125;0;0.06666666666666667
species;presente;0.05;0.125;0;0.05833333333333333
species;presente;0.025;0.125;0;0.049999999999999996
species;presente;0.025;0.125;0;0.049999999999999996
species;presente;0.025;0.125;0;0.049999999999999996
species;presente;0.025;0.125;0;0.049999999999999996
species;presente;0.025;0.125;0;0.049999999999999996
species;presente;0.025;0.125;0;0.049999999999999996
species;presente;0;0.025;0;0.008333333333333333
species;presente;0;0;0;0
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.3;0.95;0;0.4166666666666667
species;presente;0.3;0.95;0;0.4166666666666667
species;presente;0.4;0.95;0;0.45
species;presente;0.475;0.95;0;0.4749999999999999
species;presente;0.425;0.7;0;0.375
species;presente;0.45;0.225;0;0.225
species;presente;0.4;0.2;0;0.20000000000000004
species;presente;0.225;0.1;0;0.10833333333333334
species;presente;0.075;0.025;0.025;0.041666666666666664
species;presente;0.125;0.125;0;0.08333333333333333
species;presente;0.075;0.05;0;0.041666666666666664
species;presente;0.3;0.1;0;0.13333333333333333
species;presente;0.1;0.025;0.05;0.05833333333333333
species;presente;0;0;0.025;0.008333333333333333
species;presente;0.025;0.05;0;0.025000000000000005
species;presente;0.025;0.025;0;0.016666666666666666
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0.075;0;0.024999999999999998
species;presente;0.025;0.1;0;0.041666666666666664
species;presente;0.025;0.05;0;0.025000000000000005
species;presente;0.075;0.1;0;0.05833333333333333
species;presente;0;0.075;0;0.024999999999999998
species;presente;0.025;0.075;0;0.03333333333333333
species;presente;0;0.15;0;0.049999999999999996
species;presente;0;0.1;0;0.03333333333333333
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0.025;0;0.008333333333333333
species;presente;0;0.1;0;0.03333333333333333
species;presente;0;0.075;0;0.024999999999999998
species;presente;0;0;0;0
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0.05;0;0.025000000000000005
species;presente;0.025;0.075;0;0.03333333333333333
species;presente;0.025;0.075;0;0.03333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0.05;0;0.03333333333333333
species;presente;0.05;0.075;0;0.041666666666666664
species;presente;0.05;0.05;0;0.03333333333333333
species;presente;0.05;0.125;0;0.05833333333333333
species;presente;0.05;0.05;0;0.03333333333333333
species;presente;0.025;0.1;0;0.041666666666666664
species;presente;0.025;0.125;0;0.049999999999999996
species;presente;0.025;0.125;0;0.049999999999999996
species;presente;0.025;0.125;0;0.049999999999999996
species;presente;0.025;0.125;0;0.049999999999999996
species;presente;0.025;0.125;0;0.049999999999999996
species;presente;0.025;0.125;0;0.049999999999999996
species;presente;0.025;0.125;0;0.049999999999999996
species;presente;0;0.025;0;0.008333333333333333
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0.3;0.95;0;0.4166666666666667
species;presente;0.3;0.95;0;0.4166666666666667
species;presente;0.4;0.95;0;0.45
species;presente;0.425;0.95;0;0.4583333333333333
species;presente;0.375;0.35;0;0.24166666666666667
species;presente;0.5;0.125;0;0.20833333333333334
species;presente;0.425;0.2;0;0.20833333333333334
species;presente;0.125;0.05;0.025;0.06666666666666667
species;presente;0.075;0.025;0.05;0.05000000000000001
species;presente;0.05;0.05;0;0.03333333333333333
species;presente;0.075;0.025;0;0.03333333333333333
species;presente;0.3;0.075;0;0.125
species;presente;0.125;0.025;0.05;0.06666666666666667
species;presente;0;0.025;0.025;0.016666666666666666
species;presente;0.025;0.025;0;0.016666666666666666
species;presente;0.025;0.05;0;0.025000000000000005
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0.1;0;0.03333333333333333
species;presente;0.05;0.1;0;0.05000000000000001
species;presente;0.05;0.075;0;0.041666666666666664
species;presente;0.1;0.1;0;0.06666666666666667
species;presente;0.025;0.1;0;0.041666666666666664
species;presente;0;0.1;0;0.03333333333333333
species;presente;0;0.15;0;0.049999999999999996
species;presente;0;0.1;0;0.03333333333333333
species;presente;0;0.05;0;0.016666666666666666
species;presente;0;0.05;0;0.016666666666666666
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0.1;0;0.03333333333333333
species;presente;0;0.075;0;0.024999999999999998
species;presente;0;0;0;0
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0.05;0;0.025000000000000005
species;presente;0.025;0.075;0;0.03333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0.05;0;0.03333333333333333
species;presente;0.05;0.05;0;0.03333333333333333
species;presente;0.05;0.05;0;0.03333333333333333
species;presente;0.05;0.05;0;0.03333333333333333
species;presente;0.025;0.075;0;0.03333333333333333
species;presente;0.025;0.075;0;0.03333333333333333
species;presente;0.025;0.075;0;0.03333333333333333
species;presente;0.025;0.075;0;0.03333333333333333
species;presente;0.025;0.1;0;0.041666666666666664
species;presente;0.025;0.125;0;0.049999999999999996
species;presente;0.025;0.125;0;0.049999999999999996
species;presente;0;0.05;0;0.016666666666666666
species;presente;0;0.025;0;0.008333333333333333
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.275;0.95;0;0.4083333333333334
species;presente;0.275;0.95;0;0.4083333333333334
species;presente;0.325;0.95;0;0.425
species;presente;0.425;0.95;0;0.4583333333333333
species;presente;0.275;0.225;0;0.16666666666666666
species;presente;0.375;0.075;0.025;0.15833333333333335
species;presente;0.375;0.125;0;0.16666666666666666
species;presente;0.2;0.05;0;0.08333333333333333
species;presente;0.275;0.025;0;0.10000000000000002
species;presente;0.125;0;0;0.041666666666666664
species;presente;0.175;0;0;0.05833333333333333
species;presente;0.2;0.05;0;0.08333333333333333
species;presente;0.2;0.05;0.05;0.09999999999999999
species;presente;0.025;0.05;0.025;0.03333333333333333
species;presente;0.025;0.075;0;0.03333333333333333
species;presente;0.025;0.15;0;0.05833333333333333
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0.1;0;0.03333333333333333
species;presente;0.05;0.15;0;0.06666666666666667
species;presente;0.05;0.1;0;0.05000000000000001
species;presente;0.075;0.1;0;0.05833333333333333
species;presente;0.1;0.1;0;0.06666666666666667
species;presente;0.025;0.275;0;0.10000000000000002
species;presente;0;0.175;0;0.05833333333333333
species;presente;0;0.1;0;0.03333333333333333
species;presente;0;0.125;0;0.041666666666666664
species;presente;0;0.125;0;0.041666666666666664
species;presente;0;0.1;0;0.03333333333333333
species;presente;0;0.075;0;0.024999999999999998
species;presente;0;0.025;0;0.008333333333333333
species;presente;0.025;0.05;0;0.025000000000000005
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.05;0.025;0;0.025000000000000005
species;presente;0.025;0.05;0;0.025000000000000005
species;presente;0.025;0.075;0;0.03333333333333333
species;presente;0.025;0.075;0;0.03333333333333333
species;presente;0.025;0.05;0;0.025000000000000005
species;presente;0.025;0.05;0;0.025000000000000005
species;presente;0.025;0.075;0;0.03333333333333333
species;presente;0.025;0.1;0;0.041666666666666664
species;presente;0;0.075;0;0.024999999999999998
species;presente;0;0.05;0;0.016666666666666666
species;presente;0;0.025;0;0.008333333333333333
species;presente;0;0.025;0;0.008333333333333333
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0.275;0.95;0;0.4083333333333334
species;presente;0.275;0.95;0;0.4083333333333334
species;presente;0.3;0.95;0;0.4166666666666667
species;presente;0.425;0.95;0;0.4583333333333333
species;presente;0.375;0.075;0;0.15
species;presente;0.225;0;0;0.075
species;presente;0.25;0;0;0.08333333333333333
species;presente;0.125;0.025;0.05;0.06666666666666667
species;presente;0.1;0;0;0.03333333333333333
species;presente;0.275;0;0;0.09166666666666667
species;presente;0.425;0.025;0;0.15
species;presente;0.225;0.05;0;0.09166666666666667
species;presente;0.1;0.05;0.05;0.06666666666666667
species;presente;0.1;0.05;0;0.05000000000000001
species;presente;0.1;0.15;0;0.08333333333333333
species;presente;0;0.1;0;0.03333333333333333
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0.025;0;0.008333333333333333
species;presente;0;0.1;0;0.03333333333333333
species;presente;0.1;0.325;0;0.1416666666666667
species;presente;0.1;0.225;0;0.10833333333333334
species;presente;0.1;0.25;0;0.11666666666666665
species;presente;0.05;0.3;0;0.11666666666666665
species;presente;0;0.4;0;0.13333333333333333
species;presente;0;0.25;0;0.08333333333333333
species;presente;0;0.1;0;0.03333333333333333
species;presente;0;0.125;0;0.041666666666666664
species;presente;0;0.175;0;0.05833333333333333
species;presente;0;0.15;0;0.049999999999999996
species;presente;0;0.125;0;0.041666666666666664
species;presente;0;0.075;0;0.024999999999999998
species;presente;0.025;0.075;0;0.03333333333333333
species;presente;0.025;0.05;0;0.025000000000000005
species;presente;0.025;0.075;0;0.03333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.075;0;0;0.024999999999999998
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0.025;0;0.016666666666666666
species;presente;0.025;0.05;0;0.025000000000000005
species;presente;0.025;0.025;0;0.016666666666666666
species;presente;0.025;0.025;0;0.016666666666666666
species;presente;0.025;0.05;0;0.025000000000000005
species;presente;0.025;0.05;0;0.025000000000000005
species;presente;0.025;0.075;0;0.03333333333333333
species;presente;0;0.075;0;0.024999999999999998
species;presente;0;0.05;0;0.016666666666666666
species;presente;0;0.025;0;0.008333333333333333
species;presente;0;0.025;0;0.008333333333333333
species;presente;0;0.025;0;0.008333333333333333
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0.225;0.95;0;0.39166666666666666
species;presente;0.225;0.95;0;0.39166666666666666
species;presente;0.275;0.95;0;0.4083333333333334
species;presente;0.375;0.4;0;0.25833333333333336
species;presente;0.375;0.075;0.025;0.15833333333333335
species;presente;0.225;0;0;0.075
species;presente;0.125;0;0.025;0.049999999999999996
species;presente;0.175;0;0.025;0.06666666666666667
species;presente;0.175;0;0;0.05833333333333333
species;presente;0.45;0;0;0.15
species;presente;0.15;0;0;0.049999999999999996
species;presente;0.45;0.075;0.025;0.18333333333333335
species;presente;0;0.05;0.025;0.025000000000000005
species;presente;0.075;0.025;0;0.03333333333333333
species;presente;0.025;0.125;0;0.049999999999999996
species;presente;0;0.1;0;0.03333333333333333
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0.025;0;0.008333333333333333
species;presente;0;0.1;0;0.03333333333333333
species;presente;0.05;0.35;0;0.13333333333333333
species;presente;0.1;0.3;0;0.13333333333333333
species;presente;0.125;0.3;0;0.14166666666666666
species;presente;0.025;0.325;0;0.11666666666666668
species;presente;0;0.325;0;0.10833333333333334
species;presente;0;0.425;0;0.14166666666666666
species;presente;0;0.225;0;0.075
species;presente;0;0.275;0;0.09166666666666667
species;presente;0;0.3;0;0.09999999999999999
species;presente;0;0.125;0;0.041666666666666664
species;presente;0;0.125;0;0.041666666666666664
species;presente;0;0.125;0;0.041666666666666664
species;presente;0.025;0.1;0;0.041666666666666664
species;presente;0.025;0.025;0;0.016666666666666666
species;presente;0.025;0;0;0.008333333333333333
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.05;0;0;0.016666666666666666
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0;0;0.008333333333333333
species;presente;0.025;0.025;0;0.016666666666666666
species;presente;0.025;0.025;0;0.016666666666666666
species;presente;0.025;0.025;0;0.016666666666666666
species;presente;0;0.025;0;0.008333333333333333
species;presente;0;0.05;0;0.016666666666666666
species;presente;0;0.025;0;0.008333333333333333
species;presente;0;0;0;0
species;presente;0;0.025;0;0.008333333333333333
species;presente;0;0.025;0;0.008333333333333333
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0;0;0;0
species;presente;0.15;0.95;0;0.36666666666666664
species;presente;0.225;0.95;0;0.39166666666666666
species;presente;0.25;0.95;0;0.39999999999999997
species;presente;0.375;0.1;0;0.15833333333333333
species;presente;0.35;0.05;0.025;0.14166666666666666
species;presente;0.05;0;0.025;0.025000000000000005
