species,decimalLongitude,decimalLatitude
Leporinus.agassizii,-54.706,-2.388
Leporinus.agassizii,-54.708,-2.443
Leporinus.agassizii,-54.706,-2.388
Leporinus.agassizii,-54.708,-2.443
Leporinus.agassizii,-55.867,-1.767
Leporinus.agassizii,-55.866,-1.766
Leporinus.agassizii,-55.867,-1.767
Leporinus.agassizii,-55.867,-1.767
Leporinus.agassizii,-58.024,-2.745
Leporinus.agassizii,-60.025,-2.034
Leporinus.agassizii,-58.024,-2.745
Leporinus.agassizii,-59.792,-3.213
Leporinus.agassizii,-59.792,-3.213
Leporinus.agassizii,-65.344,-4.85
Leporinus.agassizii,-65.392,-4.862
Leporinus.agassizii,-65.116,-4.791
Leporinus.agassizii,-63.141,-4.085
Leporinus.agassizii,-65.308,-4.894
Leporinus.agassizii,-65.392,-4.862
Leporinus.agassizii,-65.344,-4.85
Leporinus.agassizii,-65.116,-4.791
Leporinus.agassizii,-65.308,-4.894
Leporinus.agassizii,-54.912,-1.597
Leporinus.agassizii,-54.842,-1.484
Leporinus.agassizii,-54.842,-1.484
Leporinus.agassizii,-54.912,-1.597
Leporinus.agassizii,-54.3,-2.817
Leporinus.agassizii,-54.5,-2.95
Leporinus.agassizii,-54.886,-3.34
Leporinus.agassizii,-54.886,-3.34
Leporinus.agassizii,-64.667,-3.25
Leporinus.agassizii,-64.792,-3.112
Leporinus.agassizii,-69.058,-1.848
Leporinus.agassizii,-69.14,-1.723
Leporinus.agassizii,-69.128,-1.714
Leporinus.agassizii,-69.629,-2.118
Leporinus.agassizii,-64.784,-3.112
Leporinus.agassizii,-64.792,-3.112
Leporinus.agassizii,-64.883,-3.027
Leporinus.agassizii,-69.128,-1.714
Leporinus.agassizii,-69.058,-1.848
Leporinus.agassizii,-69.14,-1.723
Leporinus.agassizii,-66.6,-1.833
Leporinus.agassizii,-69.45,-1.583
Leporinus.agassizii,-69.417,-1.383
Leporinus.agassizii,-71.61,-0.94
Leporinus.agassizii,-72.55,-1.15
Leporinus.agassizii,-69.724,-1.293
Leporinus.agassizii,-69.417,-1.383
Leporinus.agassizii,-69.417,-1.383
Leporinus.agassizii,-72.511,-0.562
Leporinus.agassizii,-72.367,-0.623
Leporinus.agassizii,-72.25,-0.632
Leporinus.agassizii,-73.017,-0.733
Leporinus.agassizii,-69.487,-1.146
Leporinus.agassizii,-69.634,-0.564
Leporinus.agassizii,-69.503,-1.09
Leporinus.agassizii,-69.487,-1.146
Leporinus.agassizii,-72.283,-0.4
Leporinus.agassizii,-72.267,-0.383
Leporinus.agassizii,-72.283,-0.4
Leporinus.agassizii,-72.328,-0.542
Leporinus.agassizii,-72.553,0.073
Leporinus.agassizii,-72.509,0.079
Leporinus.agassizii,-72.426,-0.243
Leporinus.agassizii,-72.112,-0.021
Leporinus.agassizii,-70.089,-4.438
Leporinus.agassizii,-70.032,-4.366
Leporinus.agassizii,-70.089,-4.438
Leporinus.agassizii,-70.779,-4.177
Leporinus.agassizii,-70.793,-4.185
Leporinus.agassizii,-70.935,-4.389
Leporinus.agassizii,-70.292,-4.294
Leporinus.agassizii,-70.271,-4.299
Leporinus.agassizii,-70.936,-4.385
Leporinus.agassizii,-70.793,-4.185
Leporinus.agassizii,-70.292,-4.294
Leporinus.agassizii,-70.779,-4.177
Leporinus.agassizii,-70.271,-4.299
Leporinus.agassizii,-70.936,-4.385
Leporinus.agassizii,-70.793,-4.185
Leporinus.agassizii,-70.292,-4.294
Leporinus.agassizii,-70.779,-4.177
Leporinus.agassizii,-70.271,-4.299
Leporinus.agassizii,-72.412,-4.87
Leporinus.agassizii,-71.955,-4.594
Leporinus.agassizii,-71.854,-4.515
Leporinus.agassizii,-71.955,-4.594
Leporinus.agassizii,-72.412,-4.87
Leporinus.agassizii,-70.286,-4.491
Leporinus.agassizii,-70.282,-4.497
Leporinus.agassizii,-70.285,-4.508
Leporinus.agassizii,-70.27,-4.363
Leporinus.agassizii,-70.286,-4.491
Leporinus.agassizii,-70.285,-4.508
Leporinus.agassizii,-70.282,-4.497
Leporinus.agassizii,-70.285,-4.508
Leporinus.agassizii,-70.286,-4.491
Leporinus.agassizii,-70.282,-4.497
Leporinus.agassizii,-70.27,-4.363
Leporinus.agassizii,-72.883,-7.567
Leporinus.agassizii,-72.683,-7.633
Leporinus.agassizii,-72.683,-7.633
Leporinus.agassizii,-72.883,-7.567
Leporinus.agassizii,-67.338,-3.241
Leporinus.agassizii,-67.405,-3.207
Leporinus.agassizii,-66.767,-2.733
Leporinus.agassizii,-58.91,-3.55
Leporinus.agassizii,-60.366,-3.828
Leporinus.agassizii,-60.366,-3.828
Leporinus.agassizii,-61.51,-4.837
Leporinus.agassizii,-60.366,-3.828
Leporinus.agassizii,-60.366,-3.828
Leporinus.agassizii,-61.51,-4.837
Leporinus.agassizii,-58.779,-3.933
Leporinus.agassizii,-58.779,-3.933
Leporinus.agassizii,-58.779,-3.933
Leporinus.agassizii,-58.779,-3.933
Leporinus.agassizii,-59.459,-10.167
Leporinus.agassizii,-60.4,-5.14
Leporinus.agassizii,-65.641,-14.996
Leporinus.agassizii,-74.883,-5
Leporinus.agassizii,-74.917,-5.017
Leporinus.agassizii,-74.883,-5
Leporinus.agassizii,-74.917,-5.017
Leporinus.agassizii,-76.183,-2.55
Leporinus.agassizii,-76.233,-2.533
Leporinus.agassizii,-76.422,-3.7
Leporinus.agassizii,-75.205,-1.587
Leporinus.agassizii,-74.825,-2.099
Leporinus.agassizii,-76.652,-1.104
Leporinus.agassizii,-75.017,-1.845
Leporinus.agassizii,-75.6,-1.567
Leporinus.agassizii,-73.168,-3.515
Leporinus.agassizii,-75.483,-1
Leporinus.agassizii,-75.435,-0.977
Leporinus.agassizii,-76.883,-0.742
Leporinus.agassizii,-75.517,-0.817
Leporinus.agassizii,-75.523,-1.005
Leporinus.agassizii,-75.453,-0.995
Leporinus.agassizii,-75.427,-0.985
Leporinus.agassizii,-75.435,-0.977
Leporinus.agassizii,-75.517,-0.817
Leporinus.agassizii,-75.523,-1.005
Leporinus.agassizii,-76.883,-0.742
Leporinus.agassizii,-75.483,-1
Leporinus.agassizii,-75.786,-0.757
Leporinus.agassizii,-75.45,-0.996
Leporinus.agassizii,-75.322,-0.46
Leporinus.agassizii,-75.453,-0.995
Leporinus.agassizii,-75.427,-0.985
Leporinus.agassizii,-75.427,-0.985
Leporinus.agassizii,-75.453,-0.995
Leporinus.agassizii,-60.092,-3.208
Leporinus.agassizii,-60.02,-3.219
Leporinus.agassizii,-61.467,-1.633
Leporinus.agassizii,-61.459,-1.515
Leporinus.agassizii,-60.024,-3.142
Leporinus.agassizii,-60.329,-3.058
Leporinus.agassizii,-60.944,-2.621
Leporinus.agassizii,-60.025,-3.102
Leporinus.agassizii,-60.083,-3.009
Leporinus.agassizii,-60.7,-2.717
Leporinus.agassizii,-60.02,-3.219
Leporinus.agassizii,-60.024,-3.142
Leporinus.agassizii,-60.775,-2.558
Leporinus.agassizii,-60.092,-3.208
Leporinus.agassizii,-61.467,-1.633
Leporinus.agassizii,-60.775,-2.558
Leporinus.agassizii,-60.329,-3.058
Leporinus.agassizii,-60.024,-3.142
Leporinus.agassizii,-61.467,-1.633
Leporinus.agassizii,-62.924,-0.975
Leporinus.agassizii,-66.106,-0.304
Leporinus.agassizii,-65.054,0.212
Leporinus.agassizii,-64.067,-0.2
Leporinus.agassizii,-64.917,-0.5
Leporinus.agassizii,-65.117,-0.317
Leporinus.agassizii,-65.2,-0.4
Leporinus.agassizii,-64.767,-0.467
Leporinus.agassizii,-64.833,-0.517
Leporinus.agassizii,-65.191,-0.376
Leporinus.agassizii,-65.019,-0.414
Leporinus.agassizii,-65.054,0.212
Leporinus.agassizii,-66.106,-0.304
Leporinus.agassizii,-64.067,-0.2
Leporinus.agassizii,-64.917,-0.5
Leporinus.agassizii,-65.117,-0.317
Leporinus.agassizii,-65.2,-0.4
Leporinus.agassizii,-64.767,-0.467
Leporinus.agassizii,-64.833,-0.517
Leporinus.agassizii,-64.917,-0.5
Leporinus.agassizii,-64.833,-0.517
Leporinus.agassizii,-64.767,-0.467
Leporinus.agassizii,-65.191,-0.376
Leporinus.agassizii,-64.067,-0.2
Leporinus.agassizii,-67.069,-0.141
Leporinus.agassizii,-68.558,-0.696
Leporinus.agassizii,-67.102,-0.12
Leporinus.agassizii,-67.089,-0.13
Leporinus.agassizii,-67.069,-0.141
Leporinus.agassizii,-68.558,-0.696
Leporinus.agassizii,-67.102,-0.12
Leporinus.agassizii,-66.544,1.981
Leporinus.agassizii,-66.064,2.811
Leporinus.agassizii,-65.923,2.825
Leporinus.agassizii,-66.333,2.083
Leporinus.agassizii,-66.565,2.363
Leporinus.agassizii,-66.007,2.799
Leporinus.agassizii,-66.464,2.156
Leporinus.agassizii,-66.544,1.981
Leporinus.agassizii,-61.996,-1.761
Leporinus.agassizii,-63.833,-1.666
Leporinus.agassizii,-63.028,-1.801
Leporinus.agassizii,-61.996,-1.761
Leporinus.agassizii,-63.833,-1.666
Leporinus.agassizii,-63.028,-1.801
Leporinus.agassizii,-61.533,-0.75
Leporinus.agassizii,-61.533,-0.75
Leporinus.agassizii,-61.533,-0.75
Leporinus.agassizii,-61.839,-1.25
Leporinus.agassizii,-61.151,1.326
Leporinus.agassizii,-61.451,3.384
Leporinus.agassizii,-60.886,2.745
Leporinus.agassizii,-61.267,1.5
Leporinus.agassizii,-61.667,3.333
Leporinus.agassizii,-59.485,4.054
Leporinus.agassizii,-59.645,3.297
Leporinus.agassizii,-59.789,3.489
Leporinus.agassizii,-59.819,3.411
Leporinus.agassizii,-59.674,3.325
Leporinus.agassizii,-59.674,3.609
Leporinus.agassizii,-59.789,3.383
Leporinus.agassizii,-60.499,3.931
Leporinus.agassizii,-61.856,-1.046
Leporinus.agassizii,-59.542,3.666
Leporinus.agassizii,-59.672,3.622
Leporinus.agassizii,-60.829,1.432
Leporinus.agassizii,-61.651,1.391
Leporinus.agassizii,-59.912,3.169
Leporinus.agassizii,-61.85,-1.061
Leporinus.agassizii,-60.9,2.43
Leporinus.agassizii,-60.673,2.82
Leporinus.agassizii,-59.833,3.36
Leporinus.agassizii,-61.128,1.816
Leporinus.agassizii,-61.793,1.078
Leporinus.agassizii,-60.905,2.697
Leporinus.agassizii,-61.794,-1.161
Leporinus.agassizii,-61.584,3.393
Leporinus.agassizii,-61.151,1.326
Leporinus.agassizii,-61.451,3.384
Leporinus.agassizii,-60.886,2.745
Leporinus.agassizii,-61.839,-1.25
Leporinus.agassizii,-61.267,1.5
Leporinus.agassizii,-61.667,3.333
Leporinus.agassizii,-61.85,-1.061
Leporinus.agassizii,-60.499,3.931
Leporinus.agassizii,-61.793,1.078
Leporinus.agassizii,-61.651,1.391
Leporinus.agassizii,-61.584,3.393
Leporinus.agassizii,-61.856,-1.046
Leporinus.agassizii,-60.829,1.432
Leporinus.agassizii,-61.267,1.5
Leporinus.agassizii,-61.244,1.95
Leporinus.agassizii,-60.967,3.467
Leporinus.agassizii,-60.596,3.375
Leporinus.agassizii,-61.667,3.333
Leporinus.agassizii,-62.917,-0.476
Leporinus.agassizii,-62.929,-0.73
Leporinus.agassizii,-62.929,-0.73
Leporinus.agassizii,-62.917,-0.476
Leporinus.agassizii,-69.915,0.275
Leporinus.agassizii,-70.237,1.251
Leporinus.agassizii,-70.235,1.257
Leporinus.agassizii,-70.117,1.26
Leporinus.agassizii,-69.915,0.275
Leporinus.agassizii,-69.117,0.167
Leporinus.agassizii,-69.583,0.2
Leporinus.agassizii,-69.533,1.85
Leporinus.agassizii,-57.334,-1.834
Leporinus.agassizii,-57.334,-1.834
Leporinus.agassizii,-61.822,-4.24
Leporinus.agassizii,-61.898,-4.23
Leporinus.agassizii,-61.899,-4.263
Leporinus.agassizii,-62.366,-4.926
Leporinus.agassizii,-61.373,-3.898
Leporinus.agassizii,-63.183,-5.628
Leporinus.agassizii,-63.188,-5.624
Leporinus.agassizii,-63.239,-6.355
Leporinus.agassizii,-63.24,-6.355
Leporinus.agassizii,-62.366,-4.926
Leporinus.agassizii,-61.899,-4.263
Leporinus.agassizii,-61.898,-4.23
Leporinus.agassizii,-63.239,-6.355
Leporinus.agassizii,-61.822,-4.24
Leporinus.agassizii,-75.117,-0.483
Leporinus.agassizii,-67.95,-3.1
Leporinus.agassizii,-72.792,-1.44
Leporinus.agassizii,-72.804,-1.444
Leporinus.agassizii,-72.543,-1.712
Leporinus.agassizii,-69.759,-2.874
Leporinus.agassizii,-70.001,-3.013
Leporinus.agassizii,-70.143,-3.535
Leporinus.agassizii,-73.751,-1.699
Leporinus.agassizii,-73.257,-2.025
Leporinus.agassizii,-74.934,-0.078
Leporinus.agassizii,-67.95,-3.1
Leporinus.agassizii,-75.117,-0.483
Leporinus.agassizii,-67.95,-3.133
Leporinus.agassizii,-67.95,-3.1
Leporinus.agassizii,-71.21,-3.19
Leporinus.agassizii,-60.267,-3.417
Leporinus.agassizii,-59.946,-3.24
Leporinus.agassizii,-60.75,-3.217
Leporinus.agassizii,-60.459,-3.428
Leporinus.agassizii,-60.333,-3.333
Leporinus.agassizii,-60.75,-3.217
Leporinus.agassizii,-60.75,-3.217
Leporinus.agassizii,-63.706,-3.867
Leporinus.agassizii,-64.717,-2.45
Leporinus.agassizii,-64.717,-2.45
Leporinus.agassizii,-63.706,-3.867
Leporinus.agassizii,-64.717,-2.45
Leporinus.agassizii,-64.383,-3
Leporinus.agassizii,-66.1,-2.517
Leporinus.agassizii,-66.1,-2.517
Leporinus.agassizii,-66.1,-2.517
Leporinus.agassizii,-71.86,-3.324
Leporinus.agassizii,-69.947,-4.211
Leporinus.agassizii,-70.126,-3.979
Leporinus.agassizii,-69.948,-4.124
Leporinus.agassizii,-69.946,-4.128
Leporinus.agassizii,-69.948,-4.218
Leporinus.agassizii,-71.86,-3.324
Leporinus.agassizii,-73.282,-3.752
Leporinus.agassizii,-73.362,-3.832
Leporinus.agassizii,-73.456,-3.772
Leporinus.agassizii,-73.545,-3.873
Leporinus.agassizii,-73.29,-3.734
Leporinus.agassizii,-73.662,-3.912
Leporinus.agassizii,-73.343,-3.782
Leporinus.agassizii,-73.355,-3.827
Leporinus.agassizii,-73.37,-3.777
Leporinus.agassizii,-73.25,-3.85
Leporinus.agassizii,-73.18,-3.83
Leporinus.agassizii,-73.183,-3.833
Leporinus.agassizii,-73.379,-3.828
Leporinus.agassizii,-73.333,-3.767
Leporinus.agassizii,-73.492,-3.879
Leporinus.agassizii,-73.364,-3.781
Leporinus.agassizii,-73.316,-3.752
Leporinus.agassizii,-73.287,-3.752
Leporinus.agassizii,-73.662,-3.912
Leporinus.agassizii,-73.545,-3.873
Leporinus.agassizii,-73.183,-3.833
Leporinus.agassizii,-73.346,-3.766
Leporinus.agassizii,-73.18,-3.83
Leporinus.agassizii,-73.284,-3.751
Leporinus.agassizii,-73.291,-3.756
Leporinus.agassizii,-73.25,-3.85
Leporinus.agassizii,-73.359,-3.891
Leporinus.agassizii,-73.4,-3.8
Leporinus.agassizii,-73.467,-3.833
Leporinus.agassizii,-73.45,-4.05
Leporinus.agassizii,-73.433,-3.817
Leporinus.agassizii,-73.517,-3.833
Leporinus.agassizii,-73.283,-3.752
Leporinus.agassizii,-73.29,-3.734
Leporinus.agassizii,-73.266,-3.691
Leporinus.agassizii,-73.249,-3.701
Leporinus.agassizii,-73.343,-3.782
Leporinus.agassizii,-73.183,-3.833
Leporinus.agassizii,-73.291,-3.756
Leporinus.agassizii,-73.27,-3.69
Leporinus.agassizii,-64.717,-3.367
Leporinus.agassizii,-64.772,-3.299
Leporinus.agassizii,-65,-3.581
Leporinus.agassizii,-64.892,-3.472
Leporinus.agassizii,-65.139,-4.178
Leporinus.agassizii,-64.767,-3.299
Leporinus.agassizii,-65,-3.581
Leporinus.agassizii,-64.773,-3.299
Leporinus.agassizii,-65,-3.581
Leporinus.agassizii,-64.717,-3.367
Leporinus.agassizii,-64.892,-3.472
Leporinus.agassizii,-56.85,-1.333
Leporinus.agassizii,-56.612,-1.464
Leporinus.agassizii,-56.25,-1.417
Leporinus.agassizii,-56.497,-1.433
Leporinus.agassizii,-56.85,-1.333
Leporinus.agassizii,-56.612,-1.464
Leporinus.agassizii,-56.85,-1.333
Leporinus.agassizii,-57,-1
Leporinus.agassizii,-57.154,-0.955
Leporinus.agassizii,-56.788,0.584
Leporinus.agassizii,-57.062,-1.062
Leporinus.agassizii,-57,-1
Leporinus.agassizii,-57,-1
Leporinus.agassizii,-57.195,-1.142
Leporinus.agassizii,-57.871,-2.572
Leporinus.agassizii,-58.787,-2.287
Leporinus.agassizii,-59.575,-0.888
Leporinus.agassizii,-59.472,-1.92
Leporinus.agassizii,-59.472,-1.92
Leporinus.agassizii,-58.174,-2.175
Leporinus.agassizii,-58.174,-2.175
Leporinus.agassizii,-73.875,-5.658
Leporinus.agassizii,-73.875,-5.658
Leporinus.agassizii,-73.867,-5.65
Leporinus.agassizii,-52.38,-2.226
Leporinus.agassizii,-52.588,-3.916
Leporinus.agassizii,-52.497,-3.99
Leporinus.brunneus,-54.708,-2.443
Leporinus.brunneus,-54.708,-2.443
Leporinus.brunneus,-60.025,-2.034
Leporinus.brunneus,-59.929,-2.051
Leporinus.brunneus,-71.61,-0.94
Leporinus.brunneus,-72.511,-0.562
Leporinus.brunneus,-75.617,1.383
Leporinus.brunneus,-70.966,-0.031
Leporinus.brunneus,-72.278,0.497
Leporinus.brunneus,-72.509,0.079
Leporinus.brunneus,-72.553,0.073
Leporinus.brunneus,-72.112,-0.021
Leporinus.brunneus,-72.614,0.113
Leporinus.brunneus,-61.001,-7.607
Leporinus.brunneus,-64.05,-8.83
Leporinus.brunneus,-57.35,-5.1
Leporinus.brunneus,-57.35,-5.1
Leporinus.brunneus,-62,-5.317
Leporinus.brunneus,-59.442,-10.163
Leporinus.brunneus,-60.413,-8.762
Leporinus.brunneus,-60.446,-8.63
Leporinus.brunneus,-60.357,-6.413
Leporinus.brunneus,-59.459,-10.167
Leporinus.brunneus,-59.891,-7.197
Leporinus.brunneus,-59.45,-10.17
Leporinus.brunneus,-60.4,-5.14
Leporinus.brunneus,-60.45,-8.63
Leporinus.brunneus,-60.41,-8.76
Leporinus.brunneus,-59.887,-7.2
Leporinus.brunneus,-59.447,-10.168
Leporinus.brunneus,-60.716,-7.607
Leporinus.brunneus,-61.95,-7.5
Leporinus.brunneus,-61.95,-7.5
Leporinus.brunneus,-61.95,-7.5
Leporinus.brunneus,-62.365,-8.695
Leporinus.brunneus,-62.083,-8.873
Leporinus.brunneus,-62.37,-8.7
Leporinus.brunneus,-62.89,-8.07
Leporinus.brunneus,-63.474,-8.738
Leporinus.brunneus,-63.696,-8.81
Leporinus.brunneus,-63.041,-9.913
Leporinus.brunneus,-63.61,-8.81
Leporinus.brunneus,-63.56,-8.63
Leporinus.brunneus,-63.441,-8.757
Leporinus.brunneus,-60.753,-2.821
Leporinus.brunneus,-62.958,-0.926
Leporinus.brunneus,-62.95,-0.967
Leporinus.brunneus,-62.95,-0.967
Leporinus.brunneus,-62.95,-0.967
Leporinus.brunneus,-64.086,-0.113
Leporinus.brunneus,-65.019,-0.414
Leporinus.brunneus,-63.55,-0.517
Leporinus.brunneus,-64.067,-0.2
Leporinus.brunneus,-65.017,-0.517
Leporinus.brunneus,-63.55,-0.517
Leporinus.brunneus,-64.067,-0.2
Leporinus.brunneus,-65.017,-0.517
Leporinus.brunneus,-64.82,-0.502
Leporinus.brunneus,-64.067,-0.2
Leporinus.brunneus,-63.55,-0.517
Leporinus.brunneus,-67.079,-0.138
Leporinus.brunneus,-67.069,-0.141
Leporinus.brunneus,-66.895,-0.154
Leporinus.brunneus,-68.558,-0.696
Leporinus.brunneus,-67.089,-0.13
Leporinus.brunneus,-66.565,2.363
Leporinus.brunneus,-65.795,1.817
Leporinus.brunneus,-66.007,2.799
Leporinus.brunneus,-66.464,2.156
Leporinus.brunneus,-66.554,2.36
Leporinus.brunneus,-66.463,2.157
Leporinus.brunneus,-65.997,2.802
Leporinus.brunneus,-65.442,2.333
Leporinus.brunneus,-66.555,2.36
Leporinus.brunneus,-70.234,1.256
Leporinus.brunneus,-70.238,1.258
Leporinus.brunneus,-69.9,0.267
Leporinus.brunneus,-69.967,0.267
Leporinus.brunneus,-69.901,0.273
Leporinus.brunneus,-69.915,0.275
Leporinus.brunneus,-69.916,0.274
Leporinus.brunneus,-70.284,1.303
Leporinus.brunneus,-70.308,1.048
Leporinus.brunneus,-69.9,0.267
Leporinus.brunneus,-69.967,0.267
Leporinus.brunneus,-69.901,0.273
Leporinus.brunneus,-69.915,0.275
Leporinus.brunneus,-69.916,0.274
Leporinus.brunneus,-69.915,0.275
Leporinus.brunneus,-69.9,0.267
Leporinus.brunneus,-69.901,0.273
Leporinus.brunneus,-69.583,0.2
Leporinus.brunneus,-69.916,0.274
Leporinus.brunneus,-69.967,0.267
Leporinus.brunneus,-69.117,0.167
Leporinus.brunneus,-57.334,-1.834
Leporinus.brunneus,-57.334,-1.834
Leporinus.brunneus,-63.301,-7.495
Leporinus.brunneus,-64.617,-2.483
Leporinus.brunneus,-55.983,-4.283
Leporinus.brunneus,-56.317,-4.6
Leporinus.brunneus,-56.078,-4.318
Leporinus.brunneus,-55.445,-4.174
Leporinus.brunneus,-55.983,-4.283
Leporinus.brunneus,-56.078,-4.318
Leporinus.brunneus,-55.983,-4.283
Leporinus.brunneus,-57.44,-6.531
Leporinus.brunneus,-57.753,-6.222
Leporinus.brunneus,-57.591,-6.11
Leporinus.brunneus,-56.961,-5.322
Leporinus.brunneus,-56.855,-5.067
Leporinus.brunneus,-57.384,-6.303
Leporinus.brunneus,-56.855,-5.67
Leporinus.brunneus,-58.918,-12.911
Leporinus.brunneus,-58.927,-12.85
Leporinus.brunneus,-58.917,-12.906
Leporinus.brunneus,-58.915,-12.904
Leporinus.brunneus,-58.914,-12.905
Leporinus.brunneus,-58.764,-12.989
Leporinus.brunneus,-58.895,-12.762
Leporinus.brunneus,-58.895,-12.762
Leporinus.brunneus,-55.878,-5.453
Leporinus.brunneus,-55.277,-7.731
Leporinus.brunneus,-55.277,-7.731
Leporinus.brunneus,-55.923,-12.976
Leporinus.brunneus,-55.907,-13.017
Leporinus.brunneus,-55.907,-13.043
Leporinus.brunneus,-56.008,-12.797
Leporinus.brunneus,-56.778,-9.322
Leporinus.brunneus,-56.712,-9.375
Leporinus.brunneus,-56.466,-9.464
Leporinus.brunneus,-55.243,-11.073
Leporinus.brunneus,-56.776,-9.34
Leporinus.brunneus,-55.319,-11.062
Leporinus.brunneus,-56.779,-9.349
Leporinus.brunneus,-56.781,-9.326
Leporinus.brunneus,-56.78,-9.312
Leporinus.brunneus,-56.779,-9.317
Leporinus.brunneus,-55.317,-11.105
Leporinus.brunneus,-56.99,-9.235
Leporinus.brunneus,-56.787,-9.316
Leporinus.brunneus,-55.808,-10.238
Leporinus.brunneus,-55.481,-11.374
Leporinus.brunneus,-55.316,-11.104
Leporinus.brunneus,-55.454,-11.271
Leporinus.brunneus,-55.316,-11.104
Leporinus.brunneus,-55.579,-11.487
Leporinus.brunneus,-55.456,-11.364
Leporinus.brunneus,-55.45,-11.271
Leporinus.brunneus,-55.32,-11.104
Leporinus.brunneus,-56.78,-9.312
Leporinus.brunneus,-55.48,-11.374
Leporinus.brunneus,-56.781,-9.326
Leporinus.brunneus,-55.243,-11.073
Leporinus.brunneus,-56.779,-9.349
Leporinus.brunneus,-56.779,-9.317
Leporinus.brunneus,-56.776,-9.34
Leporinus.brunneus,-56.776,-9.341
Leporinus.brunneus,-56.466,-9.464
Leporinus.brunneus,-55.319,-11.062
Leporinus.brunneus,-56.85,-1.333
Leporinus.brunneus,-57,-1
Leporinus.brunneus,-59.307,-2.117
Leporinus.brunneus,-59.449,0.102
Leporinus.brunneus,-58.174,-2.175
Leporinus.brunneus,-52.202,-3.273
Leporinus.brunneus,-52.319,-3.491
Leporinus.brunneus,-52.206,-3.203
Leporinus.brunneus,-52.206,-3.203
Leporinus.brunneus,-52.186,-3.325
Leporinus.brunneus,-53.926,-6.698
Leporinus.brunneus,-52.734,-3.844
Leporinus.fasciatus,-51.608,-1.425
Leporinus.fasciatus,-51.6,-1.417
Leporinus.fasciatus,-54.005,-2.114
Leporinus.fasciatus,-54.692,-2.442
Leporinus.fasciatus,-54.7,-2.39
Leporinus.fasciatus,-54.858,-2.191
Leporinus.fasciatus,-54.683,0.053
Leporinus.fasciatus,-54.708,-2.443
Leporinus.fasciatus,-55.028,-2.202
Leporinus.fasciatus,-55.036,-2.188
Leporinus.fasciatus,-54.683,-2.433
Leporinus.fasciatus,-54.706,-2.391
Leporinus.fasciatus,-55.508,-1.875
Leporinus.fasciatus,-55.171,-2.106
Leporinus.fasciatus,-55.419,-2.056
Leporinus.fasciatus,-55.5,-1.867
Leporinus.fasciatus,-55.866,-1.766
Leporinus.fasciatus,-56.074,-2.153
Leporinus.fasciatus,-56.116,-2.211
Leporinus.fasciatus,-56.24,-2.467
Leporinus.fasciatus,-55.867,-1.767
Leporinus.fasciatus,-56.137,-2.176
Leporinus.fasciatus,-56.264,-2.312
Leporinus.fasciatus,-56.178,-2.3
Leporinus.fasciatus,-56.177,-2.296
Leporinus.fasciatus,-56.164,-2.264
Leporinus.fasciatus,-56.256,-2.322
Leporinus.fasciatus,-55.867,-1.767
Leporinus.fasciatus,-56.264,-2.312
Leporinus.fasciatus,-55.867,-1.767
Leporinus.fasciatus,-56.177,-2.296
Leporinus.fasciatus,-56.164,-2.264
Leporinus.fasciatus,-56.137,-2.176
Leporinus.fasciatus,-56.256,-2.322
Leporinus.fasciatus,-56.178,-2.3
Leporinus.fasciatus,-56.758,-2.642
Leporinus.fasciatus,-56.758,-2.675
Leporinus.fasciatus,-56.75,-2.633
Leporinus.fasciatus,-57.196,-2.523
Leporinus.fasciatus,-56.736,-2.628
Leporinus.fasciatus,-56.736,-2.628
Leporinus.fasciatus,-60.025,-2.034
Leporinus.fasciatus,-58.444,-3.143
Leporinus.fasciatus,-57.572,-2.446
Leporinus.fasciatus,-58.024,-2.745
Leporinus.fasciatus,-58.367,-2.867
Leporinus.fasciatus,-58.433,-3.15
Leporinus.fasciatus,-58.386,-2.752
Leporinus.fasciatus,-58.507,-3.087
Leporinus.fasciatus,-58.367,-2.867
Leporinus.fasciatus,-58.433,-3.15
Leporinus.fasciatus,-58.507,-3.087
Leporinus.fasciatus,-58.386,-2.752
Leporinus.fasciatus,-58.367,-2.867
Leporinus.fasciatus,-58.433,-3.15
Leporinus.fasciatus,-59.892,-3.092
Leporinus.fasciatus,-59.792,-3.213
Leporinus.fasciatus,-59.322,-3.166
Leporinus.fasciatus,-59.007,-3.226
Leporinus.fasciatus,-59.874,-3.113
Leporinus.fasciatus,-59.274,-3.125
Leporinus.fasciatus,-59.7,-2.7
Leporinus.fasciatus,-59.817,-2.933
Leporinus.fasciatus,-59.883,-3.083
Leporinus.fasciatus,-59.7,-2.7
Leporinus.fasciatus,-59.817,-2.933
Leporinus.fasciatus,-59.7,-2.7
Leporinus.fasciatus,-59.817,-2.933
Leporinus.fasciatus,-65.348,-4.856
Leporinus.fasciatus,-65.116,-4.791
Leporinus.fasciatus,-63.141,-4.085
Leporinus.fasciatus,-54.912,-1.597
Leporinus.fasciatus,-54.912,-1.597
Leporinus.fasciatus,-54.3,-2.817
Leporinus.fasciatus,-54.5,-2.95
Leporinus.fasciatus,-67.029,-1.88
Leporinus.fasciatus,-69.058,-1.848
Leporinus.fasciatus,-69.14,-1.723
Leporinus.fasciatus,-64.691,-3.277
Leporinus.fasciatus,-64.667,-3.25
Leporinus.fasciatus,-66.044,-1.983
Leporinus.fasciatus,-69.629,-2.118
Leporinus.fasciatus,-66.259,-1.927
Leporinus.fasciatus,-64.883,-3.027
