species;scenario;rbf;svm;mda;consensus;wmean_auc;wmean_tss
clssm_mcrp;mr_ssp245_10_2090;0.15;0;0.125;0.09166666666666667;0.078948125;0.05991041666666667
clssm_mcrp;mr_ssp245_10_2090;0.15;0;0;0.049999999999999996;0.043857499999999994;0.0339625
clssm_mcrp;mr_ssp245_10_2090;0.15;0;0.025;0.05833333333333333;0.050875625;0.03915208333333334
clssm_mcrp;mr_ssp245_10_2090;0;0;0;0;0;0
clssm_mcrp;mr_ssp245_10_2090;0;0;0;0;0;0
clssm_mcrp;mr_ssp245_10_2090;0;0;0.025;0.008333333333333333;0.007018125;0.005189583333333333
clssm_mcrp;mr_ssp245_10_2090;0.275;0.35;0.95;0.525;0.44973749999999996;0.3392191666666666
clssm_mcrp;mr_ssp245_10_2090;0.525;0.35;0.975;0.6166666666666667;0.5298514583333334;0.4010129166666667
clssm_mcrp;mr_ssp245_10_2090;0.95;0.075;0.875;0.6333333333333333;0.5453935416666666;0.41382062500000005
clssm_mcrp;mr_ssp245_10_2090;0.075;0;0.025;0.03333333333333333;0.028946874999999997;0.022170833333333334
clssm_mcrp;mr_ssp245_10_2090;0;0;0;0;0;0
clssm_mcrp;mr_ssp245_10_2090;0;0;0;0;0;0
clssm_mcrp;mr_ssp245_10_2090;0.1;0;0.35;0.15;0.1274920833333333;0.09529583333333334
clssm_mcrp;mr_ssp245_10_2090;0;0;0;0;0;0
clssm_mcrp;mr_ssp245_10_2090;0.025;0;0;0.008333333333333333;0.007309583333333334;0.005660416666666667
clssm_mcrp;mr_ssp245_10_2090;0.05;0.35;0.025;0.14166666666666666;0.12428062499999999;0.09626083333333334
clssm_mcrp;mr_ssp245_10_2090;0.65;0.025;0.525;0.4000000000000001;0.3447614583333333;0.2618485416666667
clssm_mcrp;mr_ssp245_10_2090;0.55;0.05;0.9;0.5;0.4281266666666667;0.32274708333333335
clssm_mcrp;mr_ssp245_10_2090;0.975;0.575;1;0.85;0.7344270833333333;0.559358125
clssm_mcrp;mr_ssp245_10_2090;0.85;0;0.75;0.5333333333333333;0.4590695833333333;0.3481416666666666
clssm_mcrp;mr_ssp245_10_2090;0;0;0;0;0;0
clssm_mcrp;mr_ssp245_10_2090;0;0;0;0;0;0
clssm_mcrp;mr_ssp245_10_2090;0.025;0;0.125;0.049999999999999996;0.042400208333333335;0.031608333333333336
clssm_mcrp;mr_ssp245_10_2090;0.2;0;0.6;0.26666666666666666;0.22691166666666665;0.1698333333333333
clssm_mcrp;mr_ssp245_10_2090;0;0;0;0;0;0
clssm_mcrp;mr_ssp245_10_2090;0;0;0;0;0;0
clssm_mcrp;mr_ssp245_10_2090;0;0;0;0;0;0
clssm_mcrp;mr_ssp245_10_2090;0;0;0;0;0;0
clssm_mcrp;mr_ssp245_10_2090;0;0;0;0;0;0
clssm_mcrp;mr_ssp245_10_2090;0.35;0.225;0.4;0.325;0.28060916666666663;0.21354729166666667
clssm_mcrp;mr_ssp245_10_2090;0.175;0;0.375;0.18333333333333335;0.15643895833333332;0.11746666666666668
clssm_mcrp;mr_ssp245_10_2090;0.875;0;0.9;0.5916666666666667;0.5084879166666667;0.38493958333333333
clssm_mcrp;mr_ssp245_10_2090;0.975;0.6;0.975;0.85;0.734740625;0.559865
clssm_mcrp;mr_ssp245_10_2090;0.95;0.6;0.975;0.8416666666666667;0.7274310416666666;0.5542045833333333
clssm_mcrp;mr_ssp245_10_2090;0.025;0;0.125;0.049999999999999996;0.042400208333333335;0.031608333333333336
clssm_mcrp;mr_ssp245_10_2090;0;0;0.2;0.06666666666666667;0.056145;0.04151666666666667
clssm_mcrp;mr_ssp245_10_2090;0;0;0.35;0.11666666666666665;0.09825374999999999;0.07265416666666667
clssm_mcrp;mr_ssp245_10_2090;0;0;0.775;0.25833333333333336;0.21756187500000002;0.16087708333333334
clssm_mcrp;mr_ssp245_10_2090;0.025;0;0.025;0.016666666666666666;0.014327708333333333;0.01085
clssm_mcrp;mr_ssp245_10_2090;0.025;0.25;0.025;0.10000000000000002;0.087644375;0.06781458333333333
clssm_mcrp;mr_ssp245_10_2090;0;0;0.075;0.024999999999999998;0.021054375;0.01556875
clssm_mcrp;mr_ssp245_10_2090;0;0;0.05;0.016666666666666666;0.01403625;0.010379166666666667
clssm_mcrp;mr_ssp245_10_2090;0;0;0;0;0;0
clssm_mcrp;mr_ssp245_10_2090;0;0;0;0;0;0
clssm_mcrp;mr_ssp245_10_2090;0;0;0;0;0;0
clssm_mcrp;mr_ssp245_10_2090;0;0;0;0;0;0
clssm_mcrp;mr_ssp245_10_2090;0.025;0;0;0.008333333333333333;0.007309583333333334;0.005660416666666667
clssm_mcrp;mr_ssp245_10_2090;0;0;0.025;0.008333333333333333;0.007018125;0.005189583333333333
clssm_mcrp;mr_ssp245_10_2090;0;0;0.275;0.09166666666666667;0.077199375;0.05708541666666667
clssm_mcrp;mr_ssp245_10_2090;0.85;0.125;0.95;0.6416666666666666;0.5518729166666666;0.418140625
clssm_mcrp;mr_ssp245_10_2090;0.85;0.05;0.95;0.6166666666666667;0.5298779166666666;0.40105125
clssm_mcrp;mr_ssp245_10_2090;0.975;0.875;0.975;0.9416666666666668;0.8153889583333332;0.6225260416666667
clssm_mcrp;mr_ssp245_10_2090;0.95;0.85;0.975;0.9249999999999999;0.8007477083333333;0.6111691666666667
clssm_mcrp;mr_ssp245_10_2090;0.9;0.9;0.975;0.9249999999999999;0.8007918749999999;0.6112412500000001
clssm_mcrp;mr_ssp245_10_2090;0.3;0.575;0.875;0.5833333333333334;0.5019777083333333;0.3805789583333334
clssm_mcrp;mr_ssp245_10_2090;0.9;0.9;0.975;0.9249999999999999;0.8007918749999999;0.6112412500000001
clssm_mcrp;mr_ssp245_10_2090;0.425;0.425;0.975;0.6083333333333333;0.522608125;0.39546062499999995
clssm_mcrp;mr_ssp245_10_2090;0;0;0.05;0.016666666666666666;0.01403625;0.010379166666666667
clssm_mcrp;mr_ssp245_10_2090;0.025;0;0.025;0.016666666666666666;0.014327708333333333;0.01085
clssm_mcrp;mr_ssp245_10_2090;0;0;0.025;0.008333333333333333;0.007018125;0.005189583333333333
clssm_mcrp;mr_ssp245_10_2090;0;0.05;0.05;0.03333333333333333;0.028699583333333334;0.021772083333333334
clssm_mcrp;mr_ssp245_10_2090;0.075;0.25;0.1;0.1416666666666667;0.12331791666666668;0.09470416666666669
clssm_mcrp;mr_ssp245_10_2090;0;0;0.1;0.03333333333333333;0.0280725;0.020758333333333333
clssm_mcrp;mr_ssp245_10_2090;0;0;0.075;0.024999999999999998;0.021054375;0.01556875
clssm_mcrp;mr_ssp245_10_2090;0;0;0.05;0.016666666666666666;0.01403625;0.010379166666666667
clssm_mcrp;mr_ssp245_10_2090;0;0;0;0;0;0
clssm_mcrp;mr_ssp245_10_2090;0;0;0;0;0;0
clssm_mcrp;mr_ssp245_10_2090;0;0;0;0;0;0
clssm_mcrp;mr_ssp245_10_2090;0;0;0;0;0;0
clssm_mcrp;mr_ssp245_10_2090;0.025;0.125;0.5;0.21666666666666667;0.1843304166666667;0.13793437500000003
clssm_mcrp;mr_ssp245_10_2090;0.5;0;0.975;0.4916666666666667;0.4198985416666667;0.31560208333333334
clssm_mcrp;mr_ssp245_10_2090;0.325;0.025;0.975;0.44166666666666665;0.37606312499999994;0.28167562500000004
clssm_mcrp;mr_ssp245_10_2090;0.95;0.725;0.975;0.8833333333333333;0.7640893749999998;0.5826868749999999
clssm_mcrp;mr_ssp245_10_2090;0.95;0.65;0.975;0.8583333333333334;0.7420943749999999;0.5655975
clssm_mcrp;mr_ssp245_10_2090;0.3;0.525;0.925;0.5833333333333334;0.501350625;0.37956520833333335
clssm_mcrp;mr_ssp245_10_2090;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;mr_ssp245_10_2090;0.95;1;1;0.9833333333333334;0.8517558333333334;0.6505375
clssm_mcrp;mr_ssp245_10_2090;0.9;1;0.975;0.9583333333333334;0.8301185416666667;0.6340270833333334
clssm_mcrp;mr_ssp245_10_2090;0.45;0.925;0.975;0.7833333333333333;0.6765510416666666;0.5150502083333334
clssm_mcrp;mr_ssp245_10_2090;0;0.025;0.125;0.049999999999999996;0.04242229166666667;0.031644375
clssm_mcrp;mr_ssp245_10_2090;0.4;0.675;0.125;0.4000000000000001;0.34999895833333333;0.27031895833333336
clssm_mcrp;mr_ssp245_10_2090;0.475;0.625;0.125;0.4083333333333334;0.35726437499999997;0.27590729166666667
clssm_mcrp;mr_ssp245_10_2090;0.025;0;0.025;0.016666666666666666;0.014327708333333333;0.01085
clssm_mcrp;mr_ssp245_10_2090;0.125;0.375;0.1;0.19999999999999998;0.17459541666666667;0.13450729166666667
clssm_mcrp;mr_ssp245_10_2090;0.125;0.525;0.1;0.25;0.21858541666666667;0.16868604166666668
clssm_mcrp;mr_ssp245_10_2090;0;0;0.025;0.008333333333333333;0.007018125;0.005189583333333333
clssm_mcrp;mr_ssp245_10_2090;0.075;0.05;0.1;0.075;0.06466458333333333;0.0491325
clssm_mcrp;mr_ssp245_10_2090;0;0;0.075;0.024999999999999998;0.021054375;0.01556875
clssm_mcrp;mr_ssp245_10_2090;0;0;0;0;0;0
clssm_mcrp;mr_ssp245_10_2090;0;0;0;0;0;0
clssm_mcrp;mr_ssp245_10_2090;0.025;0;0;0.008333333333333333;0.007309583333333334;0.005660416666666667
clssm_mcrp;mr_ssp245_10_2090;0.025;0;0.025;0.016666666666666666;0.014327708333333333;0.01085
clssm_mcrp;mr_ssp245_10_2090;0;0;0.025;0.008333333333333333;0.007018125;0.005189583333333333
clssm_mcrp;mr_ssp245_10_2090;0.975;0.775;1;0.9166666666666666;0.7930804166666667;0.6049297916666667
clssm_mcrp;mr_ssp245_10_2090;0.975;0.9;1;0.9583333333333334;0.8297387500000001;0.6334120833333333
clssm_mcrp;mr_ssp245_10_2090;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;mr_ssp245_10_2090;0.925;0.925;0.975;0.9416666666666668;0.8154331250000001;0.622598125
clssm_mcrp;mr_ssp245_10_2090;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;mr_ssp245_10_2090;0.925;0.925;0.975;0.9416666666666668;0.8154331250000001;0.622598125
clssm_mcrp;mr_ssp245_10_2090;0.9;0.85;1;0.9166666666666666;0.7931466666666668;0.6050379166666667
clssm_mcrp;mr_ssp245_10_2090;0.95;1;1;0.9833333333333334;0.8517558333333334;0.6505375
clssm_mcrp;mr_ssp245_10_2090;0.275;0.975;0.975;0.7416666666666667;0.6400472916666667;0.48682020833333334
clssm_mcrp;mr_ssp245_10_2090;0;0.275;0.075;0.11666666666666668;0.10170270833333334;0.07822979166666667
clssm_mcrp;mr_ssp245_10_2090;0;0.1;0.025;0.041666666666666664;0.03634479166666667;0.02797541666666667
clssm_mcrp;mr_ssp245_10_2090;0;0;0.025;0.008333333333333333;0.007018125;0.005189583333333333
clssm_mcrp;mr_ssp245_10_2090;0.55;0.775;0.125;0.4833333333333334;0.423183125;0.32706729166666665
clssm_mcrp;mr_ssp245_10_2090;0.375;0.55;0.05;0.325;0.2849766666666667;0.22060750000000004
clssm_mcrp;mr_ssp245_10_2090;0.05;0.075;0.025;0.049999999999999996;0.04363229166666668;0.03359979166666667
clssm_mcrp;mr_ssp245_10_2090;0.1;0.475;0.1;0.22499999999999998;0.1966125;0.15163270833333334
clssm_mcrp;mr_ssp245_10_2090;0.1;0.375;0.075;0.18333333333333332;0.16026770833333334;0.12365729166666667
clssm_mcrp;mr_ssp245_10_2090;0.375;0.5;0.1;0.325;0.2843495833333334;0.21959375
clssm_mcrp;mr_ssp245_10_2090;0;0;0.05;0.016666666666666666;0.01403625;0.010379166666666667
clssm_mcrp;mr_ssp245_10_2090;0;0;0;0;0;0
clssm_mcrp;mr_ssp245_10_2090;0;0;0;0;0;0
clssm_mcrp;mr_ssp245_10_2090;0.55;0.3;0.625;0.4916666666666667;0.42424395833333334;0.32262625000000006
clssm_mcrp;mr_ssp245_10_2090;0.8;0.775;0.725;0.7666666666666667;0.6647139583333334;0.5082214583333333
clssm_mcrp;mr_ssp245_10_2090;0.1;0.15;0.475;0.24166666666666667;0.20657270833333333;0.1554225
clssm_mcrp;mr_ssp245_10_2090;0.5;0.8;0.975;0.7583333333333333;0.654511875;0.49788875
clssm_mcrp;mr_ssp245_10_2090;0.075;0.525;0.7;0.4333333333333333;0.37240125;0.28191520833333333
clssm_mcrp;mr_ssp245_10_2090;0.9;1;0.975;0.9583333333333334;0.8301185416666667;0.6340270833333334
clssm_mcrp;mr_ssp245_10_2090;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;mr_ssp245_10_2090;0.95;1;1;0.9833333333333334;0.8517558333333334;0.6505375
clssm_mcrp;mr_ssp245_10_2090;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;mr_ssp245_10_2090;0.9;1;0.975;0.9583333333333334;0.8301185416666667;0.6340270833333334
clssm_mcrp;mr_ssp245_10_2090;0.025;0.45;0.55;0.34166666666666673;0.2936783333333333;0.22236750000000005
clssm_mcrp;mr_ssp245_10_2090;0;0.15;0.05;0.06666666666666667;0.05802625;0.04455791666666667
clssm_mcrp;mr_ssp245_10_2090;0.125;0.6;0.1;0.27499999999999997;0.24058041666666666;0.18577541666666667
clssm_mcrp;mr_ssp245_10_2090;0.175;0.7;0.05;0.30833333333333335;0.27049;0.20950291666666668
clssm_mcrp;mr_ssp245_10_2090;0.025;0.025;0.025;0.025000000000000005;0.021659374999999998;0.016546458333333333
clssm_mcrp;mr_ssp245_10_2090;0.775;0.975;0.2;0.65;0.5686770833333333;0.43915145833333336
clssm_mcrp;mr_ssp245_10_2090;0.575;0.825;0.125;0.5083333333333333;0.44515604166666667;0.34412062499999996
clssm_mcrp;mr_ssp245_10_2090;0;0.025;0.025;0.016666666666666666;0.014349791666666667;0.010886041666666667
clssm_mcrp;mr_ssp245_10_2090;0.175;0.75;0.1;0.34166666666666673;0.29918958333333334;0.23127499999999998
clssm_mcrp;mr_ssp245_10_2090;0.1;0.425;0.075;0.19999999999999998;0.17493104166666665;0.13505020833333334
clssm_mcrp;mr_ssp245_10_2090;0.625;0.775;0.175;0.525;0.459148125;0.35442770833333337
clssm_mcrp;mr_ssp245_10_2090;0.2;0.325;0.075;0.19999999999999998;0.17484270833333335;0.13490604166666667
clssm_mcrp;mr_ssp245_10_2090;0.05;0.075;0.025;0.049999999999999996;0.04363229166666668;0.03359979166666667
clssm_mcrp;mr_ssp245_10_2090;0;0;0;0;0;0
clssm_mcrp;mr_ssp245_10_2090;0;0;0;0;0;0
clssm_mcrp;mr_ssp245_10_2090;0.575;0.75;0.7;0.6749999999999999;0.5845779166666667;0.4463916666666667
clssm_mcrp;mr_ssp245_10_2090;0.675;0.625;0.5;0.6;0.5210129166666667;0.39903437500000005
clssm_mcrp;mr_ssp245_10_2090;0.2;0.15;0.225;0.19166666666666665;0.16562979166666666;0.12616833333333335
clssm_mcrp;mr_ssp245_10_2090;0.225;0.575;0.35;0.3833333333333333;0.33266833333333334;0.2546164583333333
clssm_mcrp;mr_ssp245_10_2090;0.025;0.175;0.05;0.08333333333333333;0.0726675;0.055914791666666665
clssm_mcrp;mr_ssp245_10_2090;0.225;0.8;0.475;0.5;0.43374395833333335;0.3318325
clssm_mcrp;mr_ssp245_10_2090;0.875;1;0.975;0.9500000000000001;0.8228089583333333;0.6283666666666666
clssm_mcrp;mr_ssp245_10_2090;0.9;1;0.975;0.9583333333333334;0.8301185416666667;0.6340270833333334
clssm_mcrp;mr_ssp245_10_2090;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;mr_ssp245_10_2090;0.025;0.35;0.15;0.17500000000000002;0.15206166666666665;0.11654833333333332
clssm_mcrp;mr_ssp245_10_2090;0.025;0.225;0.05;0.09999999999999999;0.08733083333333334;0.06730770833333334
clssm_mcrp;mr_ssp245_10_2090;0.025;0.325;0.025;0.12500000000000003;0.109639375;0.08490395833333335
clssm_mcrp;mr_ssp245_10_2090;0.075;0.375;0.025;0.15833333333333335;0.138921875;0.10761770833333334
clssm_mcrp;mr_ssp245_10_2090;0.525;0.875;0.05;0.48333333333333334;0.4241458333333333;0.32862395833333335
clssm_mcrp;mr_ssp245_10_2090;0;0.025;0.025;0.016666666666666666;0.014349791666666667;0.010886041666666667
clssm_mcrp;mr_ssp245_10_2090;0.875;1;0.375;0.75;0.6543739583333333;0.5038166666666667
clssm_mcrp;mr_ssp245_10_2090;0.475;0.825;0.025;0.4416666666666666;0.3878452083333333;0.300720625
clssm_mcrp;mr_ssp245_10_2090;0;0.15;0.025;0.05833333333333333;0.051008124999999994;0.03936833333333334
clssm_mcrp;mr_ssp245_10_2090;0.65;0.85;0.1;0.5333333333333333;0.46739833333333336;0.36160875000000003
clssm_mcrp;mr_ssp245_10_2090;0;0;0.025;0.008333333333333333;0.007018125;0.005189583333333333
clssm_mcrp;mr_ssp245_10_2090;0.4;0.575;0.075;0.35000000000000003;0.3066360416666667;0.2371539583333333
clssm_mcrp;mr_ssp245_10_2090;0;0.1;0.025;0.041666666666666664;0.03634479166666667;0.02797541666666667
clssm_mcrp;mr_ssp245_10_2090;0;0;0;0;0;0
clssm_mcrp;mr_ssp245_10_2090;0;0;0;0;0;0
clssm_mcrp;mr_ssp245_10_2090;0.625;0.875;0.875;0.7916666666666666;0.6849822916666666;0.5225218749999999
clssm_mcrp;mr_ssp245_10_2090;0.825;0.875;0.85;0.85;0.7364408333333333;0.562615625
clssm_mcrp;mr_ssp245_10_2090;0.225;0.05;0.1;0.125;0.10852208333333334;0.083095
clssm_mcrp;mr_ssp245_10_2090;0.05;0.025;0.025;0.03333333333333333;0.028968958333333336;0.022206875
clssm_mcrp;mr_ssp245_10_2090;0.775;0.95;0.7;0.8083333333333332;0.7017079166666665;0.5372466666666668
clssm_mcrp;mr_ssp245_10_2090;0.05;0.275;0.2;0.17500000000000002;0.1514125;0.11549854166666668
clssm_mcrp;mr_ssp245_10_2090;0.4;0.9;0.675;0.6583333333333333;0.5703827083333334;0.4357579166666667
clssm_mcrp;mr_ssp245_10_2090;0.75;0.975;0.775;0.8333333333333334;0.7227843750000001;0.5528514583333334
clssm_mcrp;mr_ssp245_10_2090;0.75;0.975;0.975;0.9;0.778929375;0.594368125
clssm_mcrp;mr_ssp245_10_2090;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;mr_ssp245_10_2090;0.975;1;0.975;0.9833333333333334;0.8520472916666666;0.6510083333333333
clssm_mcrp;mr_ssp245_10_2090;0.625;0.925;0.175;0.5750000000000001;0.5031381250000001;0.38860645833333335
clssm_mcrp;mr_ssp245_10_2090;0.075;0.4;0.025;0.16666666666666666;0.14625354166666668;0.11331416666666667
clssm_mcrp;mr_ssp245_10_2090;0.525;0.925;0.1;0.5166666666666667;0.45284541666666667;0.3503960416666667
clssm_mcrp;mr_ssp245_10_2090;0.575;0.95;0.075;0.5333333333333333;0.467778125;0.36222375
clssm_mcrp;mr_ssp245_10_2090;0.325;0.8;0.05;0.39166666666666666;0.34367416666666667;0.26625125
clssm_mcrp;mr_ssp245_10_2090;0.825;1;0.15;0.6583333333333333;0.5765916666666667;0.44578958333333335
clssm_mcrp;mr_ssp245_10_2090;0;0.05;0.025;0.025000000000000005;0.021681458333333334;0.0165825
clssm_mcrp;mr_ssp245_10_2090;0.7;0.85;0.1;0.5499999999999999;0.4820175;0.3729295833333334
clssm_mcrp;mr_ssp245_10_2090;0.575;0.8;0.1;0.4916666666666667;0.43080625000000006;0.33323458333333333
clssm_mcrp;mr_ssp245_10_2090;0;0;0.025;0.008333333333333333;0.007018125;0.005189583333333333
clssm_mcrp;mr_ssp245_10_2090;0.175;0.325;0.025;0.17500000000000002;0.153496875;0.11886645833333336
clssm_mcrp;mr_ssp245_10_2090;0.85;0.975;0.125;0.65;0.5695514583333333;0.44056395833333334
clssm_mcrp;mr_ssp245_10_2090;0;0.075;0.025;0.03333333333333333;0.029013125;0.022278958333333335
clssm_mcrp;mr_ssp245_10_2090;0;0;0;0;0;0
clssm_mcrp;mr_ssp245_10_2090;0;0;0.05;0.016666666666666666;0.01403625;0.010379166666666667
clssm_mcrp;mr_ssp245_10_2090;0.9;0.725;1;0.875;0.7564883333333333;0.576555625
clssm_mcrp;mr_ssp245_10_2090;0.925;0.95;0.975;0.9500000000000001;0.8227647916666666;0.6282945833333334
clssm_mcrp;mr_ssp245_10_2090;0.25;0.275;0.325;0.2833333333333334;0.2449797916666667;0.1867297916666667
clssm_mcrp;mr_ssp245_10_2090;0.025;0.025;0.175;0.075;0.063768125;0.04768395833333333
clssm_mcrp;mr_ssp245_10_2090;0.775;0.975;0.8;0.85;0.7371120833333333;0.5637014583333334
clssm_mcrp;mr_ssp245_10_2090;0.95;1;0.975;0.975;0.8447377083333333;0.6453479166666667
clssm_mcrp;mr_ssp245_10_2090;0.925;1;1;0.975;0.84444625;0.6448770833333334
clssm_mcrp;mr_ssp245_10_2090;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;mr_ssp245_10_2090;0.9;1;0.975;0.9583333333333334;0.8301185416666667;0.6340270833333334
clssm_mcrp;mr_ssp245_10_2090;0.825;1;0.975;0.9333333333333332;0.8081897916666666;0.6170458333333334
clssm_mcrp;mr_ssp245_10_2090;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;mr_ssp245_10_2090;0.975;1;0.475;0.8166666666666668;0.7116847916666668;0.5472166666666667
clssm_mcrp;mr_ssp245_10_2090;0.7;0.85;0.05;0.5333333333333333;0.46798124999999996;0.3625504166666667
clssm_mcrp;mr_ssp245_10_2090;0.975;1;0.55;0.8416666666666668;0.7327391666666667;0.5627854166666667
clssm_mcrp;mr_ssp245_10_2090;0.95;1;0.2;0.7166666666666667;0.6271758333333334;0.48447083333333335
clssm_mcrp;mr_ssp245_10_2090;0.025;0.125;0.025;0.05833333333333333;0.05098604166666667;0.03933229166666667
clssm_mcrp;mr_ssp245_10_2090;0.9;1;0.2;0.7000000000000001;0.6125566666666667;0.47315
clssm_mcrp;mr_ssp245_10_2090;0.875;1;0.15;0.6749999999999999;0.5912108333333334;0.45711041666666663
clssm_mcrp;mr_ssp245_10_2090;0.9;1;0.125;0.6749999999999999;0.5915022916666667;0.45758125000000005
clssm_mcrp;mr_ssp245_10_2090;0;0.05;0.025;0.025000000000000005;0.021681458333333334;0.0165825
clssm_mcrp;mr_ssp245_10_2090;0;0;0.025;0.008333333333333333;0.007018125;0.005189583333333333
clssm_mcrp;mr_ssp245_10_2090;0.65;0.975;0.025;0.5499999999999999;0.4830022916666667;0.3745222916666667
clssm_mcrp;mr_ssp245_10_2090;0.525;0.875;0.025;0.4749999999999999;0.41712770833333335;0.323434375
clssm_mcrp;mr_ssp245_10_2090;0;0.025;0.025;0.016666666666666666;0.014349791666666667;0.010886041666666667
clssm_mcrp;mr_ssp245_10_2090;0;0;0;0;0;0
clssm_mcrp;mr_ssp245_10_2090;0.3;0.45;0.725;0.4916666666666667;0.423210625;0.3209591666666667
clssm_mcrp;mr_ssp245_10_2090;0.975;1;1;0.9916666666666667;0.8590654166666667;0.6561979166666667
clssm_mcrp;mr_ssp245_10_2090;0.85;0.85;0.875;0.8583333333333334;0.743436875;0.5677691666666668
clssm_mcrp;mr_ssp245_10_2090;0.15;0.2;0.6;0.31666666666666665;0.27094583333333333;0.20408416666666665
clssm_mcrp;mr_ssp245_10_2090;0;0;0.125;0.041666666666666664;0.035090625;0.025947916666666668
clssm_mcrp;mr_ssp245_10_2090;0.9;1;0.975;0.9583333333333334;0.8301185416666667;0.6340270833333334
clssm_mcrp;mr_ssp245_10_2090;0.8;0.975;0.975;0.9166666666666666;0.7935485416666667;0.6056889583333334
clssm_mcrp;mr_ssp245_10_2090;0;0.025;0.75;0.25833333333333336;0.21787541666666665;0.16138395833333335
clssm_mcrp;mr_ssp245_10_2090;0.85;0.975;0.975;0.9333333333333332;0.8081677083333333;0.6170097916666667
clssm_mcrp;mr_ssp245_10_2090;0.85;0.975;0.975;0.9333333333333332;0.8081677083333333;0.6170097916666667
clssm_mcrp;mr_ssp245_10_2090;0.95;1;0.975;0.975;0.8447377083333333;0.6453479166666667
clssm_mcrp;mr_ssp245_10_2090;0.6;0.9;0.825;0.775;0.6709681249999999;0.51217875
clssm_mcrp;mr_ssp245_10_2090;0.975;1;0.95;0.975;0.8450291666666666;0.64581875
clssm_mcrp;mr_ssp245_10_2090;0.975;1;0.35;0.775;0.6765941666666667;0.5212687500000001
clssm_mcrp;mr_ssp245_10_2090;0.1;0.225;0.025;0.11666666666666668;0.10224145833333335;0.079099375
clssm_mcrp;mr_ssp245_10_2090;0.975;1;0.475;0.8166666666666668;0.7116847916666668;0.5472166666666667
clssm_mcrp;mr_ssp245_10_2090;0.875;1;0.075;0.65;0.5701564583333333;0.44154166666666667
clssm_mcrp;mr_ssp245_10_2090;0.525;0.875;0.025;0.4749999999999999;0.41712770833333335;0.323434375
clssm_mcrp;mr_ssp245_10_2090;0.45;0.8;0.025;0.425;0.37320395833333336;0.28936375000000003
clssm_mcrp;mr_ssp245_10_2090;0;0;0.025;0.008333333333333333;0.007018125;0.005189583333333333
clssm_mcrp;mr_ssp245_10_2090;0;0.05;0.025;0.025000000000000005;0.021681458333333334;0.0165825
clssm_mcrp;mr_ssp245_10_2090;0;0.05;0.025;0.025000000000000005;0.021681458333333334;0.0165825
